cent,-0.115920497287,-6586.15491455
worth,-0.115817020986,-1514.79273244
pleases,-0.115797576163,-6741.84278067
blame,-0.11576059978,-3577.0385095
treat,-0.115656009344,-3431.77281109
tribute,-0.115648095272,-7317.58359427
freely,-0.115581782609,-4210.49507352
instruction,-0.115459692889,-5818.14521086
stock,-0.115454271766,-2919.65820811
goal,-0.115338405077,-5919.45915229
fun,-0.115046688715,-2263.1501027
success,-0.115029171829,-1784.73808988
ambitions,-0.114887555199,-11152.2209503
shore,-0.114835195423,-1196.2269432
crops,-0.114753696338,-13468.9467756
useful,-0.114582935933,-3555.6849385
advantage,-0.114491772486,-2183.72805362
binding,-0.114380942623,-11932.8412066
saddle,-0.114354137345,-1779.4971971
everyday,-0.11430648765,-8122.48597695
circles,-0.114269628427,-6144.88570636
humility,-0.114142300107,-5228.58122769
ship,-0.113972093476,-288.908746548
receives,-0.113914120805,-6508.82756718
busy,-0.113817759995,-2176.7515443
ticket,-0.113794446695,-3215.65693146
eggs,-0.113762478851,-3963.00302609
cheers,-0.113712738585,-11845.115951
plans,-0.113678649374,-2543.23427987
duck,-0.11359814551,-8956.83768636
good-natured,-0.113402308605,-6156.70465988
financial,-0.11331491609,-4941.43841283
freedom,-0.113130330315,-2055.31182155
comparison,-0.112878989074,-5662.93586321
celebrate,-0.112761891165,-9503.66341376
well,-0.112739278457,-236.160775959
fortunately,-0.112271127406,-4673.32522267
their,-0.111797881606,-111.705360775
ounce,-0.111773047576,-13106.8066719
practical,-0.111643581334,-4058.75519581
pays,-0.111579498032,-11337.8045056
channel,-0.111523048899,-4281.41600726
workers,-0.111463184149,-5033.3415313
caressing,-0.111448925568,-6288.59234582
smoothing,-0.111355348929,-13543.0267226
kissing,-0.111292868539,-4810.6570384
fox,-0.111281335206,-2433.74635873
attain,-0.111247883223,-8802.83726695
cordially,-0.111089105584,-8860.44279475
new,-0.111074408289,-444.608497634
young,-0.111062168897,-233.041053937
practice,-0.111016317234,-2779.01527711
selling,-0.110934801113,-7246.74398712
cheated,-0.110855331972,-10239.6932858
bowing,-0.110688546512,-4867.54932806
comedy,-0.110666017408,-6409.13514121
tightening,-0.11065587688,-12321.3389202
risk,-0.110645153013,-3032.34847362
public,-0.110628343394,-1234.08780937
curtly,-0.110627384228,-9526.99910391
ministers,-0.110598910173,-4950.54983133
giving,-0.110593094372,-1798.24559381
annoyed,-0.110587717335,-4588.45610025
asserted,-0.110583241052,-7203.02353247
respect,-0.110317441013,-1268.10350388
served,-0.110275354389,-2032.67809233
wiry,-0.110168652637,-13378.4675999
assent,-0.110161804165,-6930.18031673
fools,-0.11009404312,-5703.30620772
build,-0.110050384499,-3258.66569603
earl,-0.109937375223,-360.439541736
opponent,-0.109880852137,-8402.58777062
fighting,-0.109788565604,-2223.36484431
mistakes,-0.109785221607,-8547.12791975
americans,-0.109670787949,-4078.54744985
paris,-0.109586014671,-806.534390917
common-sense,-0.109464620438,-7741.73991003
hunting,-0.109407268273,-1853.04574997
greet,-0.109327953307,-7738.12248581
ruling,-0.109229996393,-14085.0397278
trip,-0.109217770466,-2354.48304484
leaders,-0.109155218035,-6097.30559503
sticking,-0.109108774611,-5605.43346028
honours,-0.108959963872,-3911.96626842
rabbits,-0.108901888402,-10562.2161291
fills,-0.108707961554,-12661.492131
seriousness,-0.108665863977,-8862.25415751
flattered,-0.108573695059,-3217.93239315
reproachfully,-0.108547804894,-13520.2321439
s,-0.108492492288,-351.105546
hop,-0.108456283911,-10288.2791769
explode,-0.108445068422,-10649.591249
cares,-0.108397030099,-4625.8681536
thumbs,-0.108337426667,-14021.6459572
pan,-0.108147573009,-3778.84392126
duties,-0.108104900345,-2480.3190582
favourite,-0.108078987961,-1545.32753159
afforded,-0.108035514498,-2659.01322714
meal,-0.107867846539,-2816.91853801
action,-0.107810879866,-1621.52475887
baskets,-0.10780662414,-7771.48556527
eyelashes,-0.10778425496,-7998.85368392
rule,-0.107733347484,-3429.08993378
trading,-0.107708794518,-5407.50648527
sell,-0.107671552144,-2424.64953559
sailing,-0.107546816709,-4456.18694957
bounced,-0.107395327469,-8104.94999363
bold,-0.107333800545,-2509.54073184
arrives,-0.107269155263,-10042.1779962
government,-0.107169609835,-1061.06292396
principle,-0.107116455684,-2087.13628648
both,-0.10709848446,-543.795010407
evident,-0.107080518394,-1985.9113514
damage,-0.107022001529,-5806.64811014
ought,-0.106736147795,-909.067179679
merely,-0.106688742451,-1132.90639012
consumption,-0.106677528476,-11449.737535
bull,-0.106623275425,-2865.19699628
days,-0.106608448743,-591.741023039
vantage,-0.106476626915,-15956.1282119
constantly,-0.106456879069,-2868.85665562
greeting,-0.106418246145,-4532.40174994
returns,-0.106343431365,-6200.20321192
flag,-0.106273781256,-3852.48728714
invalid,-0.106242401845,-5536.76804264
individuals,-0.106209766661,-4154.12757891
abashed,-0.106129788544,-10576.4921071
acquaintances,-0.106128626256,-6766.19609168
marrying,-0.106064082098,-3437.37437095
friends,-0.105951356316,-680.104717091
job,-0.105915603356,-1141.6784315
does,-0.105905768998,-732.229205313
saving,-0.105831875589,-5937.79066841
less,-0.105682293592,-755.227636005
patience,-0.105578553164,-2669.01575908
possibilities,-0.105421417449,-6571.82033263
heel,-0.105383863791,-5931.50738459
largest,-0.105282722288,-8567.26430118
payment,-0.105224872617,-7969.9538576
intimacy,-0.105189829532,-3420.78359985
comments,-0.105074402447,-10326.1458717
sore,-0.105049616162,-3056.71525584
helps,-0.104904449308,-12664.8231933
responsibility,-0.104831618665,-4631.78856955
envied,-0.104826297122,-5714.04346719
vastly,-0.104803460559,-8078.83093852
dozen,-0.104798277229,-1626.38148259
planted,-0.104477449369,-4852.91444686
convert,-0.104440498871,-4936.82692193
prudent,-0.104201977704,-3945.26435958
social,-0.104169131624,-1876.87507787
snort,-0.10409532603,-11940.97462
awkward,-0.104009638016,-3574.01783316
credit,-0.103773909449,-2409.02738303
matters,-0.103737907132,-1778.75180422
laws,-0.103693474153,-2672.43302979
operations,-0.103612153023,-6248.78413832
trifling,-0.103600865728,-3799.61580727
pleasures,-0.103566200083,-1727.24356595
bow,-0.103557983569,-1288.41391133
contest,-0.103471323785,-4200.27945405
bills,-0.103351808736,-3608.59377182
prisoners,-0.103291315828,-2649.09553756
rolls,-0.103281389577,-5624.7453035
ally,-0.103254798503,-6695.37073868
blandly,-0.103113552668,-10857.0322281
goods,-0.103065900615,-2458.45239859
joys,-0.103052645013,-4569.16748769
risks,-0.103039658588,-10537.1721373
lacking,-0.103027876136,-9903.991608
british,-0.102977660186,-2001.15678414
envy,-0.102928662488,-3000.34449646
hang,-0.102742360476,-3084.37700382
complaints,-0.102614491731,-6174.21723343
suspects,-0.102533631159,-11150.8759246
boat,-0.102492014729,-445.859139334
ridden,-0.102468022363,-6966.97656362
without,-0.102329254469,-343.874435635
proud,-0.102317358192,-1564.79561027
keep,-0.102303235059,-626.322062321
fish,-0.102297644511,-1191.98141183
commission,-0.102119794325,-4659.86262431
charge,-0.101903676483,-1530.51079583
pledged,-0.101806305456,-7488.96102683
tongues,-0.101799416447,-6559.20456642
fuss,-0.101768910578,-8570.70526057
overlooking,-0.101766325106,-10623.2282534
goodbye,-0.10172037827,-1386.54249988
affections,-0.101692952267,-1712.73399921
twinkle,-0.101664782071,-15292.0590985
stores,-0.101658361803,-4164.5807826
replied,-0.101638096366,-216.884810641
hits,-0.101619304501,-13033.899354
send,-0.101596851636,-1349.75512317
ridicule,-0.101515209286,-4251.95651863
regret,-0.101464257503,-1810.51471949
compass,-0.101452538331,-7508.5515947
guide,-0.101382977024,-1600.12378753
election,-0.101363213457,-1761.70041851
wants,-0.101289277133,-1924.79339112
verbal,-0.101205359629,-10606.8649098
european,-0.100962930114,-4007.95312431
discussed,-0.100957674312,-4184.36372982
greed,-0.100933625736,-13202.264374
europe,-0.100754640217,-3077.47274132
bread,-0.100589665059,-1166.92743629
crooked,-0.100535206712,-6484.28748688
supplies,-0.10051284965,-2479.51974206
frankly,-0.100461075558,-4387.23306606
liked,-0.100432398246,-1280.99625979
funds,-0.10032581096,-7661.73800229
ladies,-0.10028789078,-687.027406432
escort,-0.100168268013,-4882.42388616
delicate,-0.100115574068,-1858.64563512
greek,-0.100114252484,-2592.5433016
wit,-0.100071257643,-2222.08410635
campaign,-0.0999499344937,-5121.87279496
aboard,-0.099835396713,-792.334491609
first,-0.0998235949416,-309.478140137
mount,-0.0998017647195,-2246.82237994
minded,-0.0997476203748,-4430.63003838
brisk,-0.0997159375434,-9542.44164142
share,-0.0996526740671,-2099.2823444
aback,-0.0996159704518,-12615.4436067
training,-0.0995444029687,-4810.01711965
gossip,-0.099537382658,-4339.77490714
difficult,-0.0994954644647,-1952.54938311
speeches,-0.0994494030261,-7066.05667957
do,-0.0993429163312,-125.184645956
keeps,-0.099275743134,-5016.75997184
paying,-0.09908002087,-3810.09018716
requires,-0.0990064589693,-4616.84763623
necks,-0.0990023691768,-6746.55786938
yourselves,-0.0989556033846,-4701.50298655
fort,-0.0989491918662,-1118.28428847
battles,-0.0989206530043,-8927.85735197
whole,-0.0988916957004,-507.90847911
dollars,-0.0988721908587,-721.073636249
cue,-0.0988683545289,-11162.977515
club,-0.0988670220848,-1461.61018134
companies,-0.0986830019281,-7565.39413183
meadows,-0.0986089844491,-4665.39499922
hats,-0.0986056853341,-5727.71822218
married,-0.0985809348076,-862.619324226
retort,-0.0985800904493,-7919.15549972
manifest,-0.0985210834137,-5569.30728608
inspected,-0.0984513209563,-9718.81836819
indifferently,-0.0983077511556,-9267.13242504
worldly,-0.0982943917305,-3889.6304099
confidential,-0.0982597887894,-3770.0495065
robbed,-0.0982517269115,-4089.58026328
members,-0.0982482605286,-1610.46800186
lure,-0.0981327797271,-9437.45364043
remarked,-0.0981269749775,-1386.818449
apt,-0.0981261197724,-3862.46778867
horses,-0.0981065268716,-872.314264466
poet,-0.0980971696301,-1263.67136742
our,-0.0980660284348,-124.950277771
than,-0.0980122035817,-213.724929447
bows,-0.0979490324512,-4767.38091176
paid,-0.0978836322719,-1659.34801198
pretty,-0.0978542572172,-716.340607494
discharge,-0.0978137144328,-4468.33229307
conclude,-0.0978048342706,-5070.22344529
deference,-0.0977252778807,-6789.33624488
proffered,-0.0977067794041,-9691.41149141
seasons,-0.0976200960422,-6657.4050535
r,-0.0974271749674,-553.777121212
kin,-0.0973959992891,-3247.29403174
follies,-0.0973959687193,-5285.55316945
controlled,-0.0973552828504,-5230.10582735
doubly,-0.0973281024119,-6083.38323992
sons,-0.0972958534351,-2639.7696879
bits,-0.0972087703428,-4233.95599269
hopeful,-0.0971665683299,-6495.97640619
expert,-0.0971592549747,-4873.28342581
stuck,-0.0971366072522,-1864.39109865
easy,-0.0970886359815,-1289.81811929
vent,-0.0969731164482,-5722.16190195
nevertheless,-0.0969262415911,-1294.86023624
adjust,-0.0968320679803,-9568.49609526
likes,-0.0968011324177,-3883.99350219
confidant,-0.096702552825,-8579.49974772
islands,-0.0966435786147,-2639.07579086
bundles,-0.0966393771128,-9478.1142792
mock,-0.0965791964862,-5234.9733191
sum,-0.0965616831574,-1834.55588022
showing,-0.0965266561162,-3061.72020905
developments,-0.0964673246861,-12597.4001366
lands,-0.0963825028075,-2278.49294314
pains,-0.0963611159824,-3308.6325557
lame,-0.0962944565228,-7390.33771042
settlement,-0.0962536742325,-2403.13487917
countries,-0.096240843315,-4515.3907684
executive,-0.0961093175112,-7878.18564963
necessary,-0.0959885507334,-954.970676806
vicious,-0.0959143734419,-6254.86194005
fault,-0.0958775866139,-2457.89661865
much,-0.0958590161675,-248.148101783
averse,-0.095810483645,-6912.84684884
today,-0.0957597592898,-1027.19230837
future,-0.0957232106808,-952.003857072
trained,-0.09562089316,-3659.31626033
thoughtless,-0.0956058247734,-6471.98803132
cable,-0.0955409189001,-3229.80583769
thoughtful,-0.0955334977779,-3108.44767872
established,-0.0955284594405,-3703.80860315
patted,-0.0953596397711,-4949.88593467
futile,-0.0953482384108,-7381.06783665
brave,-0.0953067419339,-1782.06445764
chapter,-0.0953035347469,-553.04436636
divine,-0.0952837200364,-1683.84994237
curly,-0.0951069667453,-7253.4658228
assumption,-0.0950965218054,-9027.93329118
marriage,-0.0950819174413,-796.414197852
whim,-0.0949423848494,-8648.19559464
penny,-0.094936748014,-1866.72138601
opposed,-0.0949239731863,-3677.44174262
necessities,-0.0948856108295,-9200.50619129
decency,-0.0948349700974,-7349.91973313
lasting,-0.0947691022442,-7618.9690591
elected,-0.0947427519809,-8317.3107283
tack,-0.0947142152492,-6426.15108947
customs,-0.0946833571915,-5397.73037908
confessed,-0.0945585878844,-3047.39538342
investment,-0.0945534432285,-11653.3310226
treated,-0.0945422664278,-2810.86554257
quarrels,-0.0945401004331,-11315.0432925
approval,-0.0945185646478,-6989.90097004
custom,-0.0944975474914,-3230.40724967
false,-0.0944777071212,-1811.18218873
shout,-0.0944720254054,-3438.09172532
learn,-0.0944624055045,-1607.56981794
lack,-0.094443224062,-3170.1260788
be,-0.0944259559145,-65.6604503668
organised,-0.0943738874991,-7631.25068169
text,-0.0943405643237,-4251.92730897
cents,-0.0943314148553,-3745.37244223
fully,-0.0942984696525,-1694.3795579
grunted,-0.0942876338668,-4610.28380281
bud,-0.0942868489434,-2749.93801448
civilised,-0.0942767181123,-3929.72350522
rebel,-0.0942748378086,-5691.2549722
lovers,-0.0942740744867,-2894.49877426
poor,-0.0942688347029,-312.170392284
heiress,-0.0941649229939,-2314.04740184
status,-0.0940969163283,-6466.05374712
anchored,-0.0938764702327,-9437.69406411
candour,-0.0938066484182,-4853.28706021
fit,-0.0937809163625,-1204.11237743
frenchman,-0.0937587489738,-2611.21390039
ready,-0.0936774502552,-1031.54128733
france,-0.0936642345354,-757.235834023
imperial,-0.0936542714446,-2428.80122827
fund,-0.0936504953677,-5389.46970235
blue,-0.0936087183742,-378.003649116
promotion,-0.093535096371,-9634.0622307
devote,-0.0934663172194,-5772.99890522
welcomed,-0.0933996860957,-5090.2802359
cunning,-0.0932839014211,-3445.9987981
responsibilities,-0.0932054896604,-9658.45374015
straighten,-0.0931947641153,-11115.6420555
service,-0.0931380275612,-1161.26664895
continue,-0.0931042916272,-2224.92843664
confidence,-0.0930459405767,-1237.94806435
rum,-0.0930391631945,-2816.06746708
supply,-0.0930101235115,-2479.23819521
trials,-0.0928276377767,-4812.54754206
practised,-0.092810810484,-4859.6191532
constant,-0.0927759528728,-2366.85366496
sanction,-0.092738567523,-5965.11594627
persuasive,-0.0927262087568,-11833.2639839
composition,-0.0926706531965,-4192.57454247
splendid,-0.092661340311,-2059.03397495
hundred,-0.0926563674139,-502.442151362
harshly,-0.0924617391809,-4336.3556596
scowled,-0.0924583576299,-10356.0116693
position,-0.092438428974,-1003.61650296
contradiction,-0.0923800605455,-9893.45969211
gang,-0.0923780234121,-1635.05228536
eh,-0.0923429120744,-1322.22062248
discussing,-0.0923311042699,-7188.93468019
puffing,-0.092277639844,-8289.20328683
swimming,-0.0921814378453,-3928.78602093
praised,-0.0921471922172,-4855.91527914
herd,-0.092124768572,-2969.43468384
wish,-0.0921136933618,-544.974013823
exhibit,-0.0920917224514,-5397.1253241
strolled,-0.092089303057,-5100.53605247
truths,-0.091830675294,-7512.77649595
admitted,-0.0918232621312,-1874.2679221
amusing,-0.0917977890061,-3804.81269617
boyish,-0.0917540313177,-6368.54438763
main,-0.0917465877765,-1243.71821851
empire,-0.0917374843752,-2425.37038242
achievement,-0.0917184075138,-6194.56232969
flush,-0.0916778122928,-4838.94795894
seed,-0.0915247317608,-6339.81593044
lots,-0.0914744587482,-3336.28480188
doctrine,-0.0913952303301,-3692.2797582
weighing,-0.0912687543909,-9831.43699368
cargo,-0.0912566229509,-1431.40645016
progressed,-0.0911972822326,-15610.3535582
earthquake,-0.0911480371944,-3982.7048104
paradise,-0.0911137696107,-2351.0794686
manhood,-0.0910526757919,-4684.47400943
desire,-0.0909731654182,-941.147589696
calf,-0.0909095343283,-4832.97134879
blended,-0.0908415333546,-5467.62628454
trail,-0.0907729589011,-884.785908813
suits,-0.0907714990094,-5205.50409244
t,-0.0907667156124,-413.054205271
defiantly,-0.0907545528289,-8135.14912822
planting,-0.090636151215,-10491.6470946
sport,-0.0905840671055,-2497.43105542
element,-0.0905691832902,-4198.96053942
acted,-0.0904947584035,-2739.50748531
harness,-0.0904515671169,-8560.80054599
arrow,-0.0902797753448,-2580.33775719
poetic,-0.0902789765005,-4819.49603603
tin,-0.0902782462226,-3237.51693432
english,-0.0902766845531,-786.673120417
foresee,-0.0901570355529,-7423.94182426
fired,-0.090096538111,-2256.89760251
persistent,-0.0900923473977,-9095.8535554
location,-0.0900810773178,-5230.95777809
horse,-0.0900224555652,-454.435687091
honour,-0.0900111876398,-508.216244137
surely,-0.0899641285142,-896.427404525
boss,-0.0899330030218,-2470.33843203
citizen,-0.0898772819789,-2673.83372746
gallantly,-0.0898289543468,-9872.2888099
troubles,-0.0898207020925,-3954.05425749
reputation,-0.0898200725784,-2092.97229488
cards,-0.0898017244092,-1754.34028444
meekly,-0.089780701778,-7593.86898801
compelling,-0.0897698549358,-8009.02007799
surged,-0.0897530900848,-10682.0996829
gloomily,-0.0897516447167,-9028.18152052
re,-0.0897510465716,-660.888024307
they,-0.0897246632316,-51.7248727482
contrary,-0.0896459360502,-1795.7232745
er,-0.0895748847288,-1370.27745104
newspaper,-0.089567753621,-2402.2554236
commit,-0.089542842503,-4980.75595603
economy,-0.0895420603269,-6719.68765147
hearted,-0.089525243512,-5119.10442237
stabbed,-0.0895087134299,-2071.91566011
dignified,-0.0894702864423,-4359.41436717
standards,-0.0893866328592,-7909.1148999
numbers,-0.0893779706928,-3264.13160348
eats,-0.0893466650823,-4014.50469667
flying,-0.0892739100194,-1997.42201053
maturity,-0.0891933732586,-7217.6361937
big,-0.0891521872398,-216.774138582
complacency,-0.0891012932025,-6098.20063478
french,-0.0890656605991,-948.193345541
interfering,-0.0890521163512,-12486.5767123
inexperienced,-0.0890198057427,-7993.43565845
borrowed,-0.088995292817,-5360.70926701
activities,-0.0889094444765,-5813.01521459
comic,-0.0888309343284,-3080.25602166
poets,-0.0887809777241,-3219.96969762
becomes,-0.0887697296467,-3338.81017221
puffed,-0.0886206232479,-5847.72482991
n,-0.088564419766,-594.669722604
if,-0.0884624778879,-105.558406452
